Time,values,nan,nan_bfaf,candidate,nan_len,result,mean,std,sample_len,z-score
2017-08-27 15:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-27 16:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-27 17:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-27 18:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-27 19:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-27 20:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-27 21:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-27 22:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-27 23:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 00:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 01:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 02:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 03:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 04:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 05:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 06:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 07:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 08:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 09:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 10:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 11:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 12:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 13:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 14:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 15:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 16:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 17:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 18:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 19:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 20:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 21:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 22:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-28 23:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-29 00:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-29 01:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-29 02:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-29 03:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-29 04:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-29 05:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-29 06:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-29 07:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-29 08:00:00,,True,1.0,0.0,0.0,0.0,,,0.0,
2017-08-29 09:00:00,0.213,False,1.0,0.0,0.0,0.0,0.3533076923076923,0.16090836379275486,0.0,-0.8719726495286747
2017-08-29 10:00:00,0.317,False,0.0,0.0,0.0,0.0,0.3472592592592593,0.13654601720597642,0.0,-0.22160484705763292
2017-08-29 11:00:00,0.371,False,0.0,0.0,0.0,0.0,0.32642857142857146,0.12253085131430992,0.0,0.3637567852776618
2017-08-29 12:00:00,0.333,False,0.0,0.0,0.0,0.0,0.3406206896551724,0.12690925154644486,0.0,-0.06004833818110918
2017-08-29 13:00:00,0.349,False,0.0,0.0,0.0,0.0,0.34916666666666674,0.12177341404352632,0.0,-0.0013686621827584346
2017-08-29 14:00:00,0.369,False,0.0,0.0,0.0,0.0,0.39826666666666666,0.16674261258171144,0.0,-0.17552001982891247
2017-08-29 15:00:00,0.397,False,0.0,0.0,0.0,0.0,0.4417000000000001,0.19731161246564555,0.0,-0.2265452065462336
2017-08-29 16:00:00,0.418,False,0.0,0.0,0.0,0.0,0.4882666666666667,0.20985708327883248,0.0,-0.334831045818477
2017-08-29 17:00:00,0.7909999999999999,False,0.0,0.0,0.0,0.0,0.5201333333333333,0.22992678494856053,0.0,1.1780561656932018
2017-08-29 18:00:00,0.465,False,0.0,0.0,0.0,0.0,0.5543333333333333,0.2716794933859322,0.0,-0.3288188306742443
2017-08-29 19:00:00,0.465,False,0.0,0.0,0.0,0.0,0.5948333333333333,0.2915208732496352,0.0,-0.4453654789314328
2017-08-29 20:00:00,0.389,False,0.0,0.0,0.0,0.0,0.5879666666666666,0.28165122517695207,0.0,-0.70642926030825
2017-08-29 21:00:00,0.467,False,0.0,0.0,0.0,0.0,0.5605,0.2758648782184545,0.0,-0.33893404845091696
2017-08-29 22:00:00,0.395,False,0.0,0.0,0.0,0.0,0.5383666666666667,0.2547694675764649,0.0,-0.5627309584247472
2017-08-29 23:00:00,0.591,False,0.0,0.0,0.0,0.0,0.5294333333333333,0.2585174820118499,0.0,0.23815281731641103
2017-08-30 00:00:00,0.564,False,0.0,0.0,0.0,0.0,0.5196666666666666,0.25437731048966217,0.0,0.17428179128081092
2017-08-30 01:00:00,0.607,False,0.0,0.0,0.0,0.0,0.5322666666666666,0.2578078585963255,0.0,0.28987996618966755
2017-08-30 02:00:00,0.56,False,0.0,0.0,0.0,0.0,0.4798,0.2307583300696894,0.0,0.34754975032008384
2017-08-30 03:00:00,0.675,False,0.0,0.0,0.0,0.0,0.4636333333333334,0.2194253440448377,0.0,0.9632737165651916
2017-08-30 04:00:00,0.254,False,0.0,0.0,0.0,0.0,0.4215333333333333,0.16630896327127956,0.0,-1.0073620208915415
2017-08-30 05:00:00,0.131,False,0.0,0.0,0.0,0.0,0.3735666666666667,0.1667185700790269,0.0,-1.4549468997466015
2017-08-30 06:00:00,0.103,False,0.0,0.0,0.0,0.0,0.36013333333333336,0.14406026835855967,0.0,-1.7849011130073686
2017-08-30 07:00:00,0.131,False,0.0,0.0,0.0,0.0,0.3484333333333334,0.15296330038400655,0.0,-1.4214738619490956
2017-08-30 08:00:00,0.094,False,0.0,0.0,0.0,0.0,0.3525172413793103,0.1443496797684743,0.0,-1.7909096978528247
2017-08-30 09:00:00,0.14,False,0.0,0.0,0.0,0.0,0.35518518518518516,0.15808494236596035,0.0,-1.3611997573243884
2017-08-30 10:00:00,0.08,False,0.0,0.0,0.0,0.0,0.3491428571428572,0.13436371707275913,0.0,-2.003091779584469
2017-08-30 11:00:00,0.155,False,0.0,0.0,0.0,0.0,0.3277931034482759,0.12054708010635298,0.0,-1.4334076221160124
2017-08-30 12:00:00,0.081,False,0.0,0.0,0.0,0.0,0.3419,0.12489867617530952,0.0,-2.0888932372173192
2017-08-30 13:00:00,0.162,False,0.0,0.0,0.0,0.0,0.35187096774193555,0.12066972609440582,0.0,-1.573476412744902
2017-08-30 14:00:00,0.168,False,0.0,0.0,0.0,0.0,0.3981290322580645,0.16394180714214499,0.0,-1.4037238961171885
2017-08-30 15:00:00,0.161,False,0.0,0.0,0.0,0.0,0.4410322580645162,0.1940308367023084,0.0,-1.4432358424251674
2017-08-30 16:00:00,0.129,False,0.0,0.0,0.0,0.0,0.48696774193548387,0.20645653035138217,0.0,-1.733864951262305
2017-08-30 17:00:00,0.104,False,0.0,0.0,0.0,0.0,0.521258064516129,0.22614891373339754,0.0,-1.8450588933981185
2017-08-30 18:00:00,0.149,False,0.0,0.0,0.0,0.0,0.5552903225806451,0.2671662645305837,0.0,-1.5207396161880884
2017-08-30 19:00:00,0.086,False,0.0,0.0,0.0,0.0,0.600516129032258,0.28836214163995727,0.0,-1.7842707302218326
2017-08-30 20:00:00,0.155,False,0.0,0.0,0.0,0.0,0.5865483870967741,0.27702982254740216,0.0,-1.5577687020426565
2017-08-30 21:00:00,0.079,False,0.0,0.0,0.0,0.0,0.5605806451612904,0.27122853514991724,0.0,-1.7755530217169235
2017-08-30 22:00:00,0.156,False,0.0,0.0,0.0,0.0,0.5369032258064516,0.25061981231056063,0.0,-1.519844829084971
2017-08-30 23:00:00,0.078,False,0.0,0.0,0.0,0.0,0.5274516129032257,0.254411718638598,0.0,-1.7666309370823035
2017-08-31 00:00:00,0.156,False,0.0,0.0,0.0,0.0,0.5199354838709677,0.25010623549255634,0.0,-1.4551235923975958
2017-08-31 01:00:00,0.079,False,0.0,0.0,0.0,0.0,0.5366451612903226,0.2546442680010812,0.0,-1.7971940420366321
2017-08-31 02:00:00,0.156,False,0.0,0.0,0.0,0.0,0.48293548387096774,0.22755042451932436,0.0,-1.4367605973998225
2017-08-31 03:00:00,0.079,False,0.0,0.0,0.0,0.0,0.4674516129032259,0.21678220079297367,0.0,-1.7918980962565094
2017-08-31 04:00:00,0.156,False,0.0,0.0,0.0,0.0,0.422,0.16353429813548798,0.0,-1.6265701020077106
2017-08-31 05:00:00,0.08,False,0.0,0.0,0.0,0.0,0.37432258064516133,0.16397040121045714,0.0,-1.79497383962241
2017-08-31 06:00:00,0.155,False,0.0,0.0,0.0,0.0,0.3608387096774194,0.1416933535901134,0.0,-1.4527054689725525
2017-08-31 07:00:00,0.079,False,0.0,0.0,0.0,0.0,0.35045161290322585,0.1508115465760005,0.0,-1.799939189446808
2017-08-31 08:00:00,0.147,False,0.0,0.0,0.0,0.0,0.3539,0.14204111837895683,0.0,-1.4566204656879969
2017-08-31 09:00:00,0.08800000000000001,False,0.0,0.0,0.0,0.0,0.35464285714285715,0.15515636420881146,0.0,-1.718542829374409
2017-08-31 10:00:00,0.135,False,0.0,0.0,0.0,0.0,0.3486551724137932,0.1319686856422681,0.0,-1.6189838625274737
2017-08-31 11:00:00,0.102,False,0.0,0.0,0.0,0.0,0.3295,0.11881882760363968,0.0,-1.9146797236453392
2017-08-31 12:00:00,0.128,False,0.0,0.0,0.0,0.0,0.34322580645161294,0.12302105773062305,0.0,-1.7495037875782935
2017-08-31 13:00:00,0.112,False,0.0,0.0,0.0,0.0,0.35190625000000003,0.11870765373998264,0.0,-2.0209838409028866
2017-08-31 14:00:00,0.172,False,0.0,0.0,0.0,0.0,0.40621875,0.16764281044876722,0.0,-1.3971297031648062
2017-08-31 15:00:00,0.161,False,0.0,0.0,0.0,0.0,0.4455,0.19254157489881535,0.0,-1.477602954839809
2017-08-31 16:00:00,0.157,False,0.0,0.0,0.0,0.0,0.48734374999999996,0.2031104275169767,0.0,-1.6264243743585671
2017-08-31 17:00:00,0.158,False,0.0,0.0,0.0,0.0,0.5205000000000001,0.22251277600144886,0.0,-1.6291199387024846
2017-08-31 18:00:00,0.155,False,0.0,0.0,0.0,0.0,0.5545625,0.2628540546239644,0.0,-1.520092587392684
2017-08-31 19:00:00,0.079,False,0.0,0.0,0.0,0.0,0.59803125,0.28402106741203365,0.0,-1.827439262620028
2017-08-31 20:00:00,0.155,False,0.0,0.0,0.0,0.0,0.58384375,0.2729541033586463,0.0,-1.5711203631788728
2017-08-31 21:00:00,0.083,False,0.0,0.0,0.0,0.0,0.5585625000000001,0.2670621454196177,0.0,-1.7807184887726377
2017-08-31 22:00:00,0.15,False,0.0,0.0,0.0,0.0,0.5368437500000001,0.24654465137367662,0.0,-1.5690616196482738
2017-08-31 23:00:00,0.071,False,0.0,0.0,0.0,0.0,0.5271875,0.25027912643493117,0.0,-1.8227149283206483
2017-09-01 00:00:00,0.156,False,0.0,0.0,0.0,0.0,0.5191875,0.24607557683794834,0.0,-1.4759185152258123
2017-09-01 01:00:00,0.076,False,0.0,0.0,0.0,0.0,0.53646875,0.2505054225638059,0.0,-1.8381588122417374
2017-09-01 02:00:00,0.156,False,0.0,0.0,0.0,0.0,0.48359375,0.22388114061029735,0.0,-1.4632485304790896
2017-09-01 03:00:00,0.077,False,0.0,0.0,0.0,0.0,0.4680625,0.2132850489293007,0.0,-1.8335204551990356
2017-09-01 04:00:00,0.156,False,0.0,0.0,0.0,0.0,0.4231875,0.16101521416794248,0.0,-1.659392880236258
2017-09-01 05:00:00,0.08199999999999999,False,0.0,0.0,0.0,0.0,0.372875,0.1615117592842601,0.0,-1.800952458749837
2017-09-01 06:00:00,0.152,False,0.0,0.0,0.0,0.0,0.36012500000000003,0.13944770091443812,0.0,-1.4924950259861274
2017-09-01 07:00:00,0.08,False,0.0,0.0,0.0,0.0,0.35071875,0.148366858827661,0.0,-1.8246578254680157
2017-09-01 08:00:00,0.154,False,0.0,0.0,0.0,0.0,0.3532258064516129,0.13970414207112097,0.0,-1.4260551154610037
2017-09-01 09:00:00,0.083,False,0.0,0.0,0.0,0.0,0.3532758620689655,0.1525382613715851,0.0,-1.7718561863673672
2017-09-01 10:00:00,0.153,False,0.0,0.0,0.0,0.0,0.3480333333333334,0.12971812500195565,0.0,-1.5035164386657074
2017-09-01 11:00:00,0.086,False,0.0,0.0,0.0,0.0,0.3301612903225806,0.1168797378431333,0.0,-2.088995875831571
2017-09-01 12:00:00,0.156,False,0.0,0.0,0.0,0.0,0.34303125,0.12102558630439508,0.0,-1.5453860271297684
2017-09-01 13:00:00,0.097,False,0.0,0.0,0.0,0.0,0.35606060606060613,0.11925050822584032,0.0,-2.1724067252609864
2017-09-01 14:00:00,0.146,False,0.0,0.0,0.0,0.0,0.40954545454545455,0.16610559346938977,0.0,-1.586613966699569
2017-09-01 15:00:00,0.096,False,0.0,0.0,0.0,0.0,0.44775757575757574,0.18995246614334702,0.0,-1.851818946599635
2017-09-01 16:00:00,0.14300000000000002,False,0.0,0.0,0.0,0.0,0.48896969696969694,0.2001297211886088,0.0,-1.7287272220983296
2017-09-01 17:00:00,0.101,False,0.0,0.0,0.0,0.0,0.5204545454545455,0.21900857444816668,0.0,-1.9152425721752684
2017-09-01 18:00:00,0.138,False,0.0,0.0,0.0,0.0,0.5557575757575758,0.25880543250468946,0.0,-1.6141762238704405
2017-09-01 19:00:00,0.107,False,0.0,0.0,0.0,0.0,0.6032424242424242,0.2811463175891504,0.0,-1.7650681982881309
2017-09-01 20:00:00,0.281,False,0.0,0.0,0.0,0.0,0.5718787878787879,0.27730846515835905,0.0,-1.0489358401398938
2017-09-01 21:00:00,0.181,False,0.0,0.0,0.0,0.0,0.5482121212121213,0.2694970729868598,0.0,-1.3625829666432996
2017-09-01 22:00:00,0.155,False,0.0,0.0,0.0,0.0,0.5270606060606061,0.24908469184620963,0.0,-1.4937112485833715
2017-09-01 23:00:00,0.14800000000000002,False,0.0,0.0,0.0,0.0,0.5164545454545454,0.2539362728753381,0.0,-1.4509724872406329
2017-09-02 00:00:00,0.145,False,0.0,0.0,0.0,0.0,0.508909090909091,0.24929342194946244,0.0,-1.459762107091874
2017-09-02 01:00:00,0.14400000000000002,False,0.0,0.0,0.0,0.0,0.5266060606060606,0.25298603461875363,0.0,-1.5123604003779993
2017-09-02 02:00:00,0.123,False,0.0,0.0,0.0,0.0,0.47493939393939394,0.225893910303313,0.0,-1.5579853103026848
2017-09-02 03:00:00,0.1,False,0.0,0.0,0.0,0.0,0.46039393939393936,0.21449838860029047,0.0,-1.6801708476492085
2017-09-02 04:00:00,0.133,False,0.0,0.0,0.0,0.0,0.4299090909090909,0.16311544294539596,0.0,-1.8202390009662255
2017-09-02 05:00:00,0.08900000000000001,False,0.0,0.0,0.0,0.0,0.38009090909090915,0.16428374151836428,0.0,-1.7718789844968916
2017-09-02 06:00:00,0.131,False,0.0,0.0,0.0,0.0,0.36542424242424243,0.14058694602963462,0.0,-1.6674680618983475
2017-09-02 07:00:00,0.08900000000000001,False,0.0,0.0,0.0,0.0,0.3534242424242424,0.14685495188770242,0.0,-1.8005810428949192
2017-09-02 08:00:00,0.125,False,0.0,0.0,0.0,0.0,0.3543125,0.13756979167188255,0.0,-1.6668812041740442
2017-09-02 09:00:00,0.095,False,0.0,0.0,0.0,0.0,0.35393333333333327,0.1499284733679256,0.0,-1.7270457539970334
2017-09-02 10:00:00,0.116,False,0.0,0.0,0.0,0.0,0.3476451612903227,0.12755614407966837,0.0,-1.8160251155416156
2017-09-02 11:00:00,0.105,False,0.0,0.0,0.0,0.0,0.3300625,0.11498048572159622,0.0,-1.9573973669318707
2017-09-02 12:00:00,0.109,False,0.0,0.0,0.0,0.0,0.34345454545454546,0.11914436907306272,0.0,-1.967818934949173
2017-09-02 13:00:00,0.112,False,0.0,0.0,0.0,0.0,0.3561176470588236,0.11743025388556917,0.0,-2.0788309569415215
2017-09-02 14:00:00,0.102,False,0.0,0.0,0.0,0.0,0.4073235294117647,0.1640817831168413,0.0,-1.860800898259049
2017-09-02 15:00:00,0.119,False,0.0,0.0,0.0,0.0,0.4486764705882353,0.1871289817030659,0.0,-1.7617606187338852
2017-09-02 16:00:00,0.099,False,0.0,0.0,0.0,0.0,0.4896470588235294,0.19711370082186935,0.0,-1.9818361544363428
2017-09-02 17:00:00,0.133,False,0.0,0.0,0.0,0.0,0.5201470588235295,0.2156721884478275,0.0,-1.7950717781916645
2017-09-02 18:00:00,0.152,False,0.0,0.0,0.0,0.0,0.5547058823529412,0.2549277413262094,0.0,-1.579686385867408
2017-09-02 19:00:00,0.14800000000000002,False,0.0,0.0,0.0,0.0,0.6023235294117647,0.27690559824366306,0.0,-1.640716302932896
2017-09-02 20:00:00,0.14400000000000002,False,0.0,0.0,0.0,0.0,0.5720882352941177,0.27307723046199117,0.0,-1.5676452942263965
2017-09-02 21:00:00,0.142,False,0.0,0.0,0.0,0.0,0.5519705882352941,0.26628573003040423,0.0,-1.5395890278780018
2017-09-02 22:00:00,0.141,False,0.0,0.0,0.0,0.0,0.5343823529411765,0.24896939263094808,0.0,-1.5800430277158382
2017-09-02 23:00:00,0.079,False,0.0,0.0,0.0,0.0,0.5256764705882352,0.25577543661392615,0.0,-1.7463618731397565
2017-09-03 00:00:00,0.14300000000000002,False,0.0,0.0,0.0,0.0,0.513029411764706,0.2466600513397259,0.0,-1.5001594695002431
2017-09-03 01:00:00,0.105,False,0.0,0.0,0.0,0.0,0.5250588235294118,0.2492867329458517,0.0,-1.6850428362774283
2017-09-03 02:00:00,0.116,False,0.0,0.0,0.0,0.0,0.474,0.22251237623053147,0.0,-1.608899271423438
2017-09-03 03:00:00,0.081,False,0.0,0.0,0.0,0.0,0.4603529411764706,0.21122354700475315,0.0,-1.7959784624198836
2017-09-03 04:00:00,0.138,False,0.0,0.0,0.0,0.0,0.4353235294117647,0.16369830353765175,0.0,-1.816289619295769
2017-09-03 05:00:00,0.08,False,0.0,0.0,0.0,0.0,0.38717647058823534,0.16696787399000304,0.0,-1.8397339754510325
2017-09-03 06:00:00,0.14,False,0.0,0.0,0.0,0.0,0.3717941176470589,0.14333638743999857,0.0,-1.6171338052180868
2017-09-03 07:00:00,0.08199999999999999,False,0.0,0.0,0.0,0.0,0.35750000000000004,0.14655255547124216,0.0,-1.8798716891297138
2017-09-03 08:00:00,0.239,False,0.0,0.0,0.0,0.0,0.3581515151515151,0.1371873994788063,0.0,-0.8685310429688735
2017-09-03 09:00:00,0.227,False,0.0,0.0,0.0,0.0,0.3537741935483871,0.14741115056815737,0.0,-0.8600040977888673
2017-09-03 10:00:00,0.226,False,0.0,0.0,0.0,0.0,0.34709375000000003,0.12552068570686897,0.0,-0.9647314250879153
2017-09-03 11:00:00,0.172,False,0.0,0.0,0.0,0.0,0.33066666666666666,0.11322286282666882,0.0,-1.4013659671330436
2017-09-03 12:00:00,0.211,False,0.0,0.0,0.0,0.0,0.3439411764705882,0.1173595720945264,0.0,-1.1327680742011543
2017-09-03 13:00:00,0.183,False,0.0,0.0,0.0,0.0,0.35511428571428577,0.11584263449346513,0.0,-1.4857594223998334
2017-09-03 14:00:00,0.199,False,0.0,0.0,0.0,0.0,0.40505714285714284,0.16220592265554862,0.0,-1.2703429041534704
2017-09-03 15:00:00,0.203,False,0.0,0.0,0.0,0.0,0.44625714285714285,0.1849113210126829,0.0,-1.3155340707368481
2017-09-03 16:00:00,0.17800000000000002,False,0.0,0.0,0.0,0.0,0.49114285714285716,0.19439485935728296,0.0,-1.6108597633609458
2017-09-03 17:00:00,0.29600000000000004,False,0.0,0.0,0.0,0.0,0.5238857142857144,0.21362498358910495,0.0,-1.066755912426606
2017-09-03 18:00:00,0.512,False,0.0,0.0,0.0,0.0,0.5518285714285714,0.25172703303313265,0.0,-0.1582212722593411
2017-09-03 19:00:00,0.495,False,0.0,0.0,0.0,0.0,0.5952000000000001,0.27603908504157204,0.0,-0.3629920740568668
2017-09-03 20:00:00,0.481,False,0.0,0.0,0.0,0.0,0.5648857142857143,0.2723849753380608,0.0,-0.30796747941622926
2017-09-03 21:00:00,0.489,False,0.0,0.0,0.0,0.0,0.5480285714285714,0.26337509437328055,0.0,-0.2241235890927122
